³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ
2019-07-01,47350,47400,46250,46600,11383522,5.32E+11,-0.85,35342,7.21,1.32,6461,3.04,1416,-3517702750,-7194387950,-71781797250,82493887950,1.82E+11,8007117050,1.34E+11,2.07E+11,5.32E+11,5969782550,3419029386,57.28,5969782550,57.28,528132,11383522,4.64,IT,»ï¼ºÀüÀÚ
2019-07-02,46200,46900,45850,46250,8463073,3.93E+11,-0.75,35342,7.16,1.31,6461,3.06,1416,6900551750,550785450,-50059852700,42608515500,1.69E+11,550580850,92639789900,1.31E+11,3.93E+11,5969782550,3421415858,57.3,5969782550,57.3,128608,8463073,1.52,IT,»ï¼ºÀüÀÚ
2019-07-03,45750,46350,45200,45400,9669368,4.41E+11,-1.84,35342,7.03,1.28,6461,3.12,1416,8243848800,-1113163950,-13633674100,6502989250,1.89E+11,4930947050,90748803200,1.57E+11,4.41E+11,5969782550,3423634907,57.34,5969782550,57.34,175384,9669368,1.81,IT,»ï¼ºÀüÀÚ
2019-07-04,45250,46200,45250,46000,6365573,2.91E+11,1.32,35342,7.12,1.3,6461,3.08,1416,-24620325700,-957892300,-37179621850,62757839850,1.64E+11,1370089400,69283448850,57035980100,2.91E+11,5969782550,3424503636,57.38,5969782550,57.38,179809,6365573,2.82,IT,»ï¼ºÀüÀÚ
2019-07-05,45950,45950,45250,45650,7235395,3.29E+11,-0.76,35342,7.07,1.29,6461,3.1,1416,-10420326050,-1459346200,-13823359100,25703031350,2.03E+11,1898535600,64484633200,60015638850,3.29E+11,5969782550,3425388288,57.38,5969782550,57.38,522541,7235395,7.22,IT,»ï¼ºÀüÀÚ
2019-07-08,44750,44800,44350,44400,7823843,3.48E+11,-2.74,35342,6.87,1.26,6461,3.19,1416,-7440806250,986778250,-22227298850,28681326850,1.52E+11,877876250,1.01E+11,94607102450,3.48E+11,5969782550,3425422572,57.38,5969782550,57.38,480806,7823843,6.15,IT,»ï¼ºÀüÀÚ
2019-07-09,44850,45450,44700,45100,7646421,3.45E+11,1.58,35342,6.98,1.28,6461,3.14,1416,-18465608800,-2652969100,-50898870150,72017448050,1.75E+11,5622538700,89220033900,74616459500,3.45E+11,5969782550,3426012722,57.38,5969782550,57.38,146337,7646421,1.91,IT,»ï¼ºÀüÀÚ
2019-07-10,45550,46150,45500,45550,9253930,4.24E+11,1,35342,7.05,1.29,6461,3.11,1416,-16355014600,-17642268450,-50219764500,84217047550,1.61E+11,19580714050,1.06E+11,1.38E+11,4.24E+11,5969782550,3428339536,57.44,5969782550,57.44,473471,9253930,5.12,IT,»ï¼ºÀüÀÚ
2019-07-11,46350,46550,46150,46200,10989751,5.09E+11,1.43,35342,7.15,1.31,6461,3.06,1416,-86016323400,4095292050,-1.00E+11,1.82E+11,2.91E+11,1738464000,1.52E+11,64535840450,5.09E+11,5969782550,3435184069,57.53,5969782550,57.53,316043,10989751,2.88,IT,»ï¼ºÀüÀÚ
2019-07-12,46350,46400,45800,46300,5245804,2.42E+11,0.22,35342,7.17,1.31,6461,3.06,1416,-17936110950,2941350,-28447203500,46380373100,99143976650,119063750,62328616150,80767226618,2.42E+11,5969782550,3439134167,57.62,5969782550,57.62,118303,5245804,2.26,IT,»ï¼ºÀüÀÚ
2019-07-15,45950,46650,45750,46450,4717226,2.18E+11,0.32,35342,7.19,1.31,6461,3.05,1416,-7326942050,-59587550,-37265261050,44651790650,84347757000,226247950,72352839600,61336346800,2.18E+11,5969782550,3441319933,57.66,5969782550,57.66,120068,4717226,2.55,IT,»ï¼ºÀüÀÚ
2019-07-16,46450,46850,46300,46850,7407824,3.46E+11,0.86,35342,7.25,1.33,6461,3.02,1416,-19403776650,-1180814350,-98863754150,1.19E+11,1.14E+11,1206418000,1.14E+11,1.16E+11,3.46E+11,5969782550,3442425070,57.66,5969782550,57.66,562372,7407824,7.59,IT,»ï¼ºÀüÀÚ
2019-07-17,46150,46350,45950,46050,5216602,2.40E+11,-1.71,35342,7.13,1.3,6461,3.07,1416,2077423900,-394098050,-7961256700,6277930850,90100892500,747749450,40114480850,1.10E+11,2.40E+11,5969782550,3444523535,57.7,5969782550,57.7,401527,5216602,7.7,IT,»ï¼ºÀüÀÚ
2019-07-18,46450,46450,45650,46100,5143554,2.37E+11,0.11,35342,7.14,1.3,6461,3.07,1416,-52622710600,-1160158100,5131596000,48651272700,1.19E+11,1316249850,30365838850,86020232584,2.37E+11,5969782550,3445022864,57.72,5969782550,57.72,199684,5143554,3.88,IT,»ï¼ºÀüÀÚ
2019-07-19,46650,46950,46600,46800,8819393,4.13E+11,1.52,35342,7.24,1.32,6461,3.03,1416,81485980350,-2375010250,-1.20E+11,40820364750,88105405600,2822583000,1.42E+11,1.79E+11,4.13E+11,5969782550,3445956672,57.72,5969782550,57.72,384911,8819393,4.36,IT,»ï¼ºÀüÀÚ
2019-07-22,46800,47300,46600,47200,9009109,4.24E+11,0.85,35342,7.31,1.34,6461,3,1416,-74805253800,-964597950,-1.11E+11,1.87E+11,1.54E+11,1049118350,1.40E+11,1.29E+11,4.24E+11,5969782550,3446664156,57.75,5969782550,57.75,471414,9009109,5.23,IT,»ï¼ºÀüÀÚ
2019-07-23,47350,47550,47050,47300,9061381,4.29E+11,0.21,35342,7.32,1.34,6461,2.99,1416,32525282950,-2655174550,-1.11E+11,81418745700,1.24E+11,2987363550,1.52E+11,1.51E+11,4.29E+11,5969782550,3450598786,57.8,5969782550,57.8,521273,9061381,5.75,IT,»ï¼ºÀüÀÚ
2019-07-24,47100,47150,46250,46400,8756522,4.09E+11,-1.9,35342,7.18,1.31,6461,3.05,1416,-49570539700,-2494906800,17250424600,34815021900,1.88E+11,4032881650,43058470250,1.74E+11,4.09E+11,5969782550,3451967138,57.8,5969782550,57.8,542108,8756522,6.19,IT,»ï¼ºÀüÀÚ
2019-07-25,47150,47200,46600,47200,8408838,3.96E+11,1.72,35342,7.31,1.34,6461,3,1416,-65083683750,-1270870750,-80594688050,1.47E+11,1.81E+11,1629597100,1.09E+11,1.04E+11,3.96E+11,5969782550,3452755207,57.84,5969782550,57.84,462591,8408838,5.5,IT,»ï¼ºÀüÀÚ
2019-07-26,46650,47150,46550,47150,7873886,3.69E+11,-0.11,35342,7.3,1.33,6461,3,1416,-24192323750,-236693300,-27110745250,51539762300,1.61E+11,600720750,52589759550,1.55E+11,3.69E+11,5969782550,3455269822,57.88,5969782550,57.88,583588,7873886,7.41,IT,»ï¼ºÀüÀÚ
2019-07-29,46800,47050,46000,46100,6856846,3.18E+11,-2.23,35342,7.14,1.3,6461,3.07,1416,74617425700,-3350862900,-9800025050,-61466537750,1.18E+11,3538806950,59184402300,1.37E+11,3.18E+11,5969782550,3456483700,57.9,5969782550,57.9,232094,6856846,3.38,IT,»ï¼ºÀüÀÚ
2019-07-30,46300,46850,46300,46550,5551014,2.59E+11,0.98,35342,7.2,1.32,6461,3.04,1416,-45681384000,-482535300,-21652167050,67816086350,1.23E+11,719854050,46292680050,88545871350,2.59E+11,5969782550,3462021569,58,5969782550,58,452370,5551014,8.15,IT,»ï¼ºÀüÀÚ
2019-07-31,46200,46600,45000,45350,12872916,5.87E+11,-2.58,35342,7.02,1.28,6461,3.12,1416,38030412100,-1330697150,27542988600,-64242703550,2.45E+11,1997159150,55379245450,2.85E+11,5.87E+11,5969782550,3462996814,58,5969782550,58,878078,12872916,6.82,IT,»ï¼ºÀüÀÚ
2019-08-01,44900,45500,44850,45200,7811181,3.53E+11,-0.33,35342,7,1.28,6461,3.13,1416,29558129800,-1157648550,13196128800,-41596610050,1.35E+11,1446721650,38106425450,1.78E+11,3.53E+11,5969782550,3461694732,58,5969782550,58,282880,7811181,3.62,IT,»ï¼ºÀüÀÚ
2019-08-02,44550,45500,44300,44950,12151374,5.45E+11,-0.55,35342,6.96,1.27,6461,3.15,1416,84966830050,-311907900,11665537550,-96320459700,2.18E+11,976781200,55040902400,2.71E+11,5.45E+11,5969782550,3453540100,57.84,5969782550,57.84,539983,12151374,4.44,IT,»ï¼ºÀüÀÚ
2019-08-05,44350,44600,43600,43950,14214086,6.26E+11,-2.22,35342,6.8,1.24,6461,3.22,1416,2.06E+11,-9267800,-6690622600,-1.99E+11,1.81E+11,1229712900,1.02E+11,3.42E+11,6.26E+11,5969782550,3451445300,57.8,5969782550,57.8,391509,14214086,2.75,IT,»ï¼ºÀüÀÚ
2019-08-06,42500,43800,42500,43500,15083824,6.55E+11,-1.02,35342,6.73,1.23,6461,3.26,1416,2.88E+11,-2734149700,-32165757550,-2.53E+11,1.93E+11,4367898000,1.11E+11,3.46E+11,6.55E+11,5969782550,3448050226,57.75,5969782550,57.75,356241,15083824,2.36,IT,»ï¼ºÀüÀÚ
2019-08-07,43600,43900,43100,43200,10002533,4.35E+11,-0.69,35342,6.69,1.22,6461,3.28,1416,25565952400,578936500,50900472100,-77045361000,1.93E+11,833150850,35282849650,2.05E+11,4.35E+11,5969782550,3442958090,57.66,5969782550,57.66,392968,10002533,3.93,IT,»ï¼ºÀüÀÚ
2019-08-08,43250,43500,42650,42650,16926881,7.28E+11,-1.27,35342,6.6,1.21,6461,3.32,1416,-38120388850,781583700,1.30E+11,-92184092450,3.89E+11,759618350,44311903250,2.94E+11,7.28E+11,5969782550,3441528988,57.66,5969782550,57.66,933202,16926881,5.51,IT,»ï¼ºÀüÀÚ
2019-08-09,43250,43350,43050,43150,9685147,4.19E+11,1.17,35342,6.68,1.22,6461,3.28,1416,-45746364550,383882750,74099234800,-28736753000,1.45E+11,19089400,48162112800,2.25E+11,4.19E+11,5969782550,3439417620,57.62,5969782550,57.62,389155,9685147,4.02,IT,»ï¼ºÀüÀÚ
2019-08-12,44000,44000,43550,43700,8466169,3.71E+11,1.27,35342,6.76,1.24,6461,3.24,1416,-35594003150,-70430100,41864789050,-6200355800,1.35E+11,275320400,47981079450,1.87E+11,3.71E+11,5969782550,3438760843,57.6,5969782550,57.6,453260,8466169,5.35,IT,»ï¼ºÀüÀÚ
2019-08-13,43500,43500,42950,43000,7276979,3.14E+11,-1.6,35342,6.66,1.22,6461,3.29,1416,63421272050,-131768650,50654527400,-1.14E+11,92341564700,441355900,30780230250,1.91E+11,3.14E+11,5969782550,3438419775,57.6,5969782550,57.6,636713,7276979,8.75,IT,»ï¼ºÀüÀÚ
2019-08-14,43900,44250,43500,43700,8750135,3.83E+11,1.63,35342,6.76,1.24,6461,3.24,1416,-11196502600,4236957350,-9595423200,16554968450,1.49E+11,510008650,66952722700,1.67E+11,3.83E+11,5969782550,3435348517,57.56,5969782550,57.56,1000369,8750135,11.43,IT,»ï¼ºÀüÀÚ
2019-08-16,43800,43900,43300,43900,9528115,4.16E+11,0.46,35342,6.79,1.24,6461,3.23,1416,23396142700,3104923000,-15436432900,-11064632800,1.20E+11,35713500,53265923500,2.43E+11,4.16E+11,5969782550,3436379938,57.56,5969782550,57.56,646614,9528115,6.79,IT,»ï¼ºÀüÀÚ
2019-08-19,44350,44350,43500,43600,6014218,2.63E+11,-0.68,35342,6.75,1.23,6461,3.25,1416,58368897800,-85287450,21152909900,-79436520250,81435883350,214508500,28551037800,1.53E+11,2.63E+11,5969782550,3436000880,57.56,5969782550,57.56,665118,6014218,11.06,IT,»ï¼ºÀüÀÚ
2019-08-20,43950,44600,43550,44450,8434205,3.72E+11,1.95,35342,6.88,1.26,6461,3.19,1416,-17053311000,-2060321850,-29102093600,48215726450,1.70E+11,2384704100,73882632750,1.26E+11,3.72E+11,5969782550,3433651503,57.53,5969782550,57.53,371129,8434205,4.4,IT,»ï¼ºÀüÀÚ
2019-08-21,44350,44800,44150,44500,6571717,2.92E+11,0.11,35342,6.89,1.26,6461,3.18,1416,30687200750,22788400,-6942680950,-23767308200,1.35E+11,192677800,37056420400,1.20E+11,2.92E+11,5969782550,3433402846,57.5,5969782550,57.5,945915,6571717,14.39,IT,»ï¼ºÀüÀÚ
2019-08-22,44500,44700,43850,44050,8061177,3.56E+11,-1.01,35342,6.82,1.25,6461,3.21,1416,-23197510700,414234050,18969840400,3813436250,1.84E+11,89288350,28967987650,1.42E+11,3.56E+11,5969782550,3432663035,57.5,5969782550,57.5,1183631,8061177,14.68,IT,»ï¼ºÀüÀÚ
2019-08-23,43800,44200,43650,43950,5017381,2.21E+11,-0.23,35342,6.8,1.24,6461,3.22,1416,20824943350,559558800,-12526901150,-8857601000,94443222800,44899500,32040564350,94210726237,2.21E+11,5969782550,3432518304,57.5,5969782550,57.5,1046671,5017381,20.86,IT,»ï¼ºÀüÀÚ
2019-08-26,43050,43800,42950,43600,7954949,3.45E+11,-0.8,35342,6.75,1.23,6461,3.25,1416,30680397050,-3527922150,13870933600,-41023408500,1.31E+11,4796616900,43574201350,1.66E+11,3.45E+11,5969782550,3432186660,57.5,5969782550,57.5,404490,7954949,5.08,IT,»ï¼ºÀüÀÚ
2019-08-27,43650,44200,43600,44050,16883932,7.42E+11,1.03,35342,6.82,1.25,6461,3.21,1416,1.05E+11,195160900,-62924280200,-42049094850,1.34E+11,791623800,97075293450,5.10E+11,7.42E+11,5969782550,3432179498,57.5,5969782550,57.5,445439,16883932,2.64,IT,»ï¼ºÀüÀÚ
2019-08-28,44100,44400,43750,44150,5758333,2.54E+11,0.23,35342,6.83,1.25,6461,3.21,1416,13638048100,-62371000,-24019138450,10443461350,1.08E+11,145340500,41383250850,1.04E+11,2.54E+11,5969782550,3430931255,57.47,5969782550,57.47,657458,5758333,11.42,IT,»ï¼ºÀüÀÚ
2019-08-29,44200,44200,43050,43400,10768862,4.71E+11,-1.7,35342,6.72,1.23,6461,3.26,1416,30793727000,1635798250,53609464700,-86038989950,1.31E+11,1535447500,65911639850,2.72E+11,4.71E+11,5969782550,3431073303,57.47,5969782550,57.47,943129,10768862,8.76,IT,»ï¼ºÀüÀÚ
2019-08-30,43750,44300,43750,44000,9899073,4.36E+11,1.38,35342,6.81,1.24,6461,3.22,1416,1.20E+11,2097394900,-49386756250,-72619876300,64978531150,981575300,83456081500,2.87E+11,4.36E+11,5969782550,3428751208,57.44,5969782550,57.44,443468,9899073,4.48,IT,»ï¼ºÀüÀÚ
2019-09-02,44850,44850,43650,43800,7185537,3.16E+11,-0.45,35342,6.78,1.24,6461,3.23,1416,34596064100,3054205650,32127713400,-69777983150,88950072200,878119450,26186402000,2.00E+11,3.16E+11,5969782550,3426651811,57.4,5969782550,57.4,140835,7185537,1.96,IT,»ï¼ºÀüÀÚ
2019-09-03,43550,43650,43100,43250,9774941,4.23E+11,-1.26,35342,6.69,1.22,6461,3.27,1416,51372171850,2025222250,1.01E+11,-1.54E+11,1.09E+11,925871000,21118645600,2.92E+11,4.23E+11,5969782550,3426723282,57.4,5969782550,57.4,147398,9774941,1.51,IT,»ï¼ºÀüÀÚ
2019-09-04,43250,44100,43150,44100,12441837,5.42E+11,1.97,35342,6.83,1.25,6461,3.21,1416,1.69E+11,1060599250,-5033247400,-1.65E+11,1.08E+11,944313100,73964115400,3.60E+11,5.42E+11,5969782550,3422269559,57.34,5969782550,57.34,171376,12441837,1.38,IT,»ï¼ºÀüÀÚ
2019-09-05,44800,46100,44450,45700,18297430,8.33E+11,3.63,35342,7.07,1.29,6461,3.1,1416,80213706750,-2984387400,-1.98E+11,1.21E+11,2.62E+11,10601583050,3.27E+11,2.33E+11,8.33E+11,5969782550,3418938567,57.28,5969782550,57.28,143786,18297430,0.79,IT,»ï¼ºÀüÀÚ
2019-09-06,46500,46500,45850,46300,9896562,4.58E+11,1.31,35342,7.17,1.31,6461,3.06,1416,-3185803050,-2737076750,-88189203300,94112083100,1.67E+11,3370911350,1.38E+11,1.49E+11,4.58E+11,5969782550,3420701695,57.3,5969782550,57.3,424087,9896562,4.29,IT,»ï¼ºÀüÀÚ
2019-09-09,46450,47000,46300,46900,9434157,4.41E+11,1.3,35342,7.26,1.33,6461,3.02,1416,-9022253800,-2917092600,-90732848650,1.03E+11,1.96E+11,4875288250,1.34E+11,1.07E+11,4.41E+11,5969782550,3422245966,57.34,5969782550,57.34,371100,9434157,3.93,IT,»ï¼ºÀüÀÚ
2019-09-10,47100,47200,46550,47000,9231792,4.33E+11,0.21,35342,7.27,1.33,6461,3.01,1416,20309781500,-1024056300,-82737900200,63452175000,1.50E+11,1703989100,1.11E+11,1.70E+11,4.33E+11,5969782550,3424831166,57.38,5969782550,57.38,112449,9231792,1.22,IT,»ï¼ºÀüÀÚ
2019-09-11,47300,47400,46800,47150,16141619,7.61E+11,0.32,35342,7.3,1.33,6461,3,1416,83815869550,-4025103050,-90968573050,11177806550,4.29E+11,5014937350,1.22E+11,2.05E+11,7.61E+11,5969782550,3426066934,57.38,5969782550,57.38,152024,16141619,0.94,IT,»ï¼ºÀüÀÚ
2019-09-16,47000,47100,46400,47100,15550926,7.28E+11,-0.11,35342,7.29,1.33,6461,3.01,1416,29516015650,20383191900,-29096426800,-20802780750,1.38E+11,383130450,62322685250,5.27E+11,7.28E+11,5969782550,3425302880,57.38,5969782550,57.38,294761,15550926,1.9,IT,»ï¼ºÀüÀÚ
2019-09-17,47000,47100,46800,46900,7006280,3.29E+11,-0.42,35342,7.26,1.33,6461,3.02,1416,-4671747400,20000551600,-9442329000,-5886475200,1.16E+11,953947500,32362466050,1.80E+11,3.29E+11,5969782550,3423978972,57.38,5969782550,57.38,99541,7006280,1.42,IT,»ï¼ºÀüÀÚ
2019-09-18,46900,47700,46800,47700,10413027,4.94E+11,1.71,35342,7.38,1.35,6461,2.97,1416,2619066200,-125506700,-1.18E+11,1.16E+11,1.63E+11,349989350,1.54E+11,1.76E+11,4.94E+11,5969782550,3424378628,57.38,5969782550,57.38,62960,10413027,0.6,IT,»ï¼ºÀüÀÚ
2019-09-19,48050,49200,47850,49150,16461413,8.03E+11,3.04,35342,7.61,1.39,6461,2.88,1416,-54224085300,-20743670800,-1.66E+11,2.41E+11,2.69E+11,24126107850,3.11E+11,1.98E+11,8.03E+11,5969782550,3426615181,57.4,5969782550,57.4,1697545,16461413,10.31,IT,»ï¼ºÀüÀÚ
2019-09-20,49400,49600,49100,49200,15460210,7.63E+11,0.1,35342,7.61,1.39,6461,2.88,1416,88297943550,-835069700,-1.05E+11,17821687950,1.68E+11,1439651000,1.78E+11,4.16E+11,7.63E+11,5969782550,3431557943,57.47,5969782550,57.47,1035878,15460210,6.7,IT,»ï¼ºÀüÀÚ
2019-09-23,49250,49300,49000,49300,7568553,3.72E+11,0.2,35342,7.63,1.39,6461,2.87,1416,26527642700,500203200,-29399639150,2371793250,1.28E+11,1667953600,72260388950,1.71E+11,3.72E+11,5969782550,3432040138,57.5,5969782550,57.5,202023,7568553,2.67,IT,»ï¼ºÀüÀÚ
2019-09-24,49050,49650,48850,49500,7871955,3.88E+11,0.41,35342,7.66,1.4,6461,2.86,1416,1.07E+11,9512986700,-62662902400,-53973494900,1.24E+11,1591865750,1.02E+11,1.61E+11,3.88E+11,5969782550,3432821185,57.5,5969782550,57.5,101591,7871955,1.29,IT,»ï¼ºÀüÀÚ
2019-09-25,49200,49350,48800,48900,9187141,4.51E+11,-1.21,35342,7.57,1.38,6461,2.9,1416,73542589450,13798941450,-20178286500,-67163244400,1.66E+11,500608150,64549086050,2.20E+11,4.51E+11,5969782550,3430976653,57.47,5969782550,57.47,242131,9187141,2.64,IT,»ï¼ºÀüÀÚ
2019-09-26,49000,49250,48900,49200,8494756,4.17E+11,0.61,35342,7.61,1.39,6461,2.88,1416,4225371800,738813200,848057400,-5812242400,1.56E+11,435406600,59424414250,2.01E+11,4.17E+11,5969782550,3430140389,57.47,5969782550,57.47,70302,8494756,0.83,IT,»ï¼ºÀüÀÚ
2019-09-27,48000,48700,48000,48400,8048041,3.89E+11,-1.63,35342,7.49,1.37,6461,2.93,1416,-53825902250,-1228999150,19863029000,35191872400,1.93E+11,2427313900,52137172350,1.41E+11,3.89E+11,5969782550,3428244132,57.44,5969782550,57.44,210016,8048041,2.61,IT,»ï¼ºÀüÀÚ
