,날짜,시가,고가,저가,종가,거래량,거래대금,등락률,BPS,PER,PBR,EPS,DIV,DPS,buy_기관합계,buy_기타법인,buy_개인,buy_외국인합계,buy_전체,sell_기관합계,sell_기타법인,sell_개인,sell_외국인합계,sell_전체,foreign_상장주식수,foreign_보유수량,foreign_지분율,foreign_한도수량,foreign_한도소진률,short_거래량,short_매수,short_비중
90,2013-08-08,24260,24700,24260,24340,358216,437846111000,-0.41,688251,7.9,1.77,154020,0.66,8000,72785398000.0,865760000.0,83301735000.0,-156952893000.0,0.0,51428722000.0,1327112000.0,74875122000.0,310215155000.0,437846111000.0,147299337,69871508,47.44,147299337,47.44,777,358216,0.22
91,2013-08-09,24580,24820,24400,24600,241604,297883706000,1.07,688251,7.99,1.79,154020,0.65,8000,4870022000.0,484824000.0,-979472000.0,-4375374000.0,0.0,66649161000.0,487951000.0,81344262000.0,149402332000.0,297883706000.0,147299337,69741398,47.34,147299337,47.34,4544,241604,1.88
92,2013-08-12,24600,24960,24500,24640,202812,251020577376,0.16,688251,8.0,1.79,154020,0.65,8000,49786446000.0,-777660000.0,-5273074000.0,-43735712000.0,0.0,39046685000.0,2209731000.0,65573952000.0,144190209376.0,251020577376.0,147299337,69714306,47.34,147299337,47.34,921,202812,0.45
93,2013-08-13,24880,25800,24840,25800,418589,532573559000,4.71,688251,8.38,1.87,154020,0.62,8000,68159570000.0,1530586000.0,-133827814000.0,64137658000.0,0.0,74408997000.0,3256538000.0,218856085000.0,236051939000.0,532573559000.0,147299337,69679137,47.3,147299337,47.3,2206,418589,0.53
94,2013-08-14,25780,26000,25700,26000,260102,336805840000,0.78,688251,8.44,1.89,154020,0.62,8000,-42451486000.0,-2912046000.0,-81383399000.0,126746931000.0,0.0,86412603000.0,4262080000.0,129455699000.0,116675458000.0,336805840000.0,147299337,69729994,47.34,147299337,47.34,3396,260102,1.31
95,2013-08-16,25720,26020,25640,25900,228332,294767059000,-0.38,688251,8.41,1.88,154020,0.62,8000,1501543000.0,-412313000.0,-33689121000.0,32599891000.0,0.0,28271034000.0,1403682000.0,74307983000.0,190784360000.0,294767059000.0,147299337,69850637,47.4,147299337,47.4,8135,228332,3.56
96,2013-08-19,25720,25920,25600,25720,129997,166909348000,-0.69,688251,8.35,1.87,154020,0.62,8000,-49109380000.0,154047000.0,18218640000.0,30736693000.0,0.0,59483728000.0,129527000.0,33220031000.0,74076062000.0,166909348000.0,147299337,69879630,47.44,147299337,47.44,50,129997,0.04
97,2013-08-20,25920,26100,25380,25380,284619,366500800415,-1.32,688251,8.24,1.84,154020,0.63,8000,-51368981000.0,-5313129000.0,-17501315000.0,74183425000.0,0.0,106939675000.0,5576771000.0,116374528000.0,137609826415.0,366500800415.0,147299337,69902984,47.47,147299337,47.47,6191,284619,2.18
98,2013-08-21,25300,25640,25120,25120,246921,312100312125,-1.02,688251,8.15,1.82,154020,0.64,8000,-13334071000.0,-1159193000.0,31875744000.0,-17382480000.0,0.0,66908452000.0,3214944000.0,64029389000.0,177947527125.0,312100312125.0,147299337,69960908,47.5,147299337,47.5,5143,246921,2.08
99,2013-08-22,25000,25340,24900,25100,239697,300769014095,-0.08,688251,8.15,1.82,154020,0.64,8000,3251321000.0,-1549477000.0,-15554618000.0,13852774000.0,0.0,63365581000.0,2023193000.0,66828374000.0,168551866095.0,300769014095.0,147299337,69945482,47.5,147299337,47.5,7163,239697,2.99
100,2013-08-23,25600,26000,25420,25900,344068,443631413308,3.19,688251,8.41,1.88,154020,0.62,8000,-40889598000.0,-714276000.0,-112557894000.0,154161768000.0,0.0,117084483000.0,1898569000.0,164494203000.0,160154158308.0,443631413308.0,147299337,69956559,47.5,147299337,47.5,3354,344068,0.97
101,2013-08-26,26020,26100,25920,26000,230393,299470551000,0.39,688251,8.44,1.89,154020,0.62,8000,-21633195000.0,-5128423000.0,-52102695000.0,78864313000.0,0.0,57268614000.0,7563822000.0,79670907000.0,154967208000.0,299470551000.0,147299337,70070718,47.56,147299337,47.56,3293,230393,1.43
102,2013-08-27,26140,26180,25900,26080,182616,237962821843,0.31,688251,8.47,1.89,154020,0.61,8000,6848467000.0,810018000.0,-56703621000.0,49045136000.0,0.0,42362302000.0,756802000.0,88407403000.0,106436314843.0,237962821843.0,147299337,70131867,47.62,147299337,47.62,10724,182616,5.87
103,2013-08-28,25680,26200,25680,26180,189851,246935974043,0.38,688251,8.5,1.9,154020,0.61,8000,-13950137000.0,-2755367000.0,-60092290000.0,76797794000.0,0.0,51028468000.0,5208517000.0,101283419000.0,89415570043.0,246935974043.0,147299337,70191639,47.66,147299337,47.66,1432,189851,0.75
104,2013-08-29,26340,26960,26280,26880,326300,435824479000,2.67,688251,8.73,1.95,154020,0.6,8000,24846896000.0,-2742165000.0,-179340239000.0,157235508000.0,0.0,75701502000.0,7019726000.0,245648198000.0,107455053000.0,435824479000.0,147299337,70250754,47.7,147299337,47.7,3813,326300,1.17
105,2013-08-30,27200,27360,27020,27360,342716,465948466339,1.79,688251,8.88,1.99,154020,0.58,8000,-60707303000.0,-7227617000.0,-166795646000.0,234730566000.0,0.0,109885786000.0,8752712000.0,211792973000.0,135516995339.0,465948466339.0,147299337,70379577,47.78,147299337,47.78,13834,342716,4.04
106,2013-09-02,27360,27420,27000,27020,201632,274120425184,-1.24,688251,8.77,1.96,154020,0.59,8000,-27928710000.0,-2334707000.0,-18923990000.0,49187407000.0,0.0,90261371000.0,3095309000.0,76219301000.0,104544444184.0,274120425184.0,147299337,70544155,47.88,147299337,47.88,6201,201632,3.08
107,2013-09-03,27280,27280,26520,26740,235970,317481884000,-1.04,688251,8.68,1.94,154020,0.6,8000,-58538140000.0,-4352863000.0,-2207109000.0,65098112000.0,0.0,116859279000.0,5113303000.0,82266378000.0,113242924000.0,317481884000.0,147299337,70580821,47.9,147299337,47.9,5414,235970,2.29
108,2013-09-04,26600,27080,26420,26800,218401,291646667280,0.22,688251,8.7,1.95,154020,0.6,8000,-42651294000.0,-2699365000.0,-3144215000.0,48494874000.0,0.0,80528103000.0,4010267000.0,64925468000.0,142182829280.0,291646667280.0,147299337,70624862,47.94,147299337,47.94,11107,218401,5.09
109,2013-09-05,27400,27420,27160,27300,302002,412258019190,1.87,688251,8.86,1.98,154020,0.59,8000,-4864743000.0,-10863508000.0,-99351108000.0,115079359000.0,0.0,110868345000.0,12785669000.0,145142581000.0,143461424190.0,412258019190.0,147299337,70668514,47.97,147299337,47.97,14334,302002,4.75
110,2013-09-06,27400,27500,27160,27380,238759,326637560000,0.29,688251,8.89,1.99,154020,0.58,8000,-23809848000.0,-4044426000.0,-64941028000.0,92795302000.0,0.0,92256225000.0,6329222000.0,107095823000.0,120956290000.0,326637560000.0,147299337,70801778,48.06,147299337,48.06,2983,238759,1.25
111,2013-09-09,27420,27500,27260,27460,185831,254496693000,0.29,688251,8.91,1.99,154020,0.58,8000,-23718453000.0,-1206178000.0,-52855957000.0,77780588000.0,0.0,97223769000.0,2306609000.0,77833453000.0,77132862000.0,254496693000.0,147299337,70886889,48.12,147299337,48.12,2170,185831,1.17
112,2013-09-10,27380,27920,27360,27920,294353,407658595565,1.68,688251,9.06,2.03,154020,0.57,8000,-48945240000.0,-3451728000.0,-135737308000.0,188134276000.0,0.0,141013210000.0,5171694000.0,172882937000.0,88590754565.0,407658595565.0,147299337,70942140,48.16,147299337,48.16,5203,294353,1.77
113,2013-09-11,27960,28040,27700,28040,267060,372822340978,0.43,688251,9.1,2.04,154020,0.57,8000,-86697139000.0,-6241873000.0,-70975926000.0,163914938000.0,0.0,145585615000.0,6459714000.0,101670977000.0,119106034978.0,372822340978.0,147299337,71099604,48.28,147299337,48.28,19076,267060,7.14
114,2013-09-12,28100,28480,27900,28200,436108,615361854000,0.57,688251,9.15,2.05,154020,0.57,8000,-76310974000.0,-14534633000.0,-115502328000.0,206347935000.0,0.0,226891525000.0,14985070000.0,165374438000.0,208110821000.0,615361854000.0,147299337,71218643,48.34,147299337,48.34,6611,436108,1.52
115,2013-09-13,28180,28200,27920,28120,245630,345253068000,-0.28,688251,9.13,2.04,154020,0.57,8000,-152060661000.0,-3127911000.0,-36543315000.0,191731887000.0,0.0,196380718000.0,5022826000.0,55743281000.0,88106243000.0,345253068000.0,147299337,71374500,48.47,147299337,48.47,7370,245630,3.0
116,2013-09-16,28460,28500,28220,28500,234214,332340535000,1.35,688251,9.25,2.07,154020,0.56,8000,-73033897000.0,-3760253000.0,-68951399000.0,145745549000.0,0.0,134982346000.0,4341566000.0,96492041000.0,96524582000.0,332340535000.0,147299337,71528331,48.56,147299337,48.56,3693,234214,1.58
117,2013-09-17,28400,28400,27620,27720,343627,477550005000,-2.74,688251,9.0,2.01,154020,0.58,8000,-127146201000.0,-1652539000.0,68176967000.0,60621773000.0,0.0,171675248000.0,5019022000.0,84607372000.0,216248363000.0,477550005000.0,147299337,71641853,48.62,147299337,48.62,10976,343627,3.19
118,2013-09-23,27300,27620,27060,27200,487258,664767627650,-1.88,688251,8.83,1.98,154020,0.59,8000,-71759344000.0,-345292000.0,73949287000.0,-1844651000.0,0.0,129875335000.0,3760989000.0,104507423000.0,426623880650.0,664767627650.0,147299337,71694319,48.66,147299337,48.66,9370,487258,1.92
119,2013-09-24,26840,27580,26760,27460,302778,411243992000,0.96,688251,8.91,1.99,154020,0.58,8000,-54019061000.0,2815458000.0,-11323497000.0,62527100000.0,0.0,124058243000.0,2943585000.0,100636519000.0,183605645000.0,411243992000.0,147299337,71697732,48.66,147299337,48.66,361,302778,0.12
120,2013-09-25,27340,27480,27020,27280,223529,304607994000,-0.66,688251,8.86,1.98,154020,0.59,8000,-32652174000.0,-623304000.0,11008765000.0,22266713000.0,0.0,101796311000.0,1624418000.0,47607669000.0,153579596000.0,304607994000.0,147299337,71745000,48.72,147299337,48.72,9508,223529,4.25
121,2013-09-26,27280,27440,27120,27440,207494,283083559000,0.59,688251,8.91,1.99,154020,0.58,8000,-46731863000.0,365890000.0,4001669000.0,42364304000.0,0.0,100881583000.0,2100578000.0,41971673000.0,138129725000.0,283083559000.0,147299337,71774382,48.72,147299337,48.72,9380,207494,4.52
122,2013-09-27,27500,27540,27260,27320,232265,317634393520,-0.44,688251,8.87,1.98,154020,0.59,8000,-70391837000.0,-1982539000.0,-2000423000.0,74374799000.0,0.0,96149141000.0,2276759000.0,50133970000.0,169074523520.0,317634393520.0,147299337,71814699,48.75,147299337,48.75,4090,232265,1.76
123,2013-09-30,27320,27640,27200,27340,233018,318864246000,0.07,688251,8.88,1.99,154020,0.59,8000,-11244609000.0,1635995000.0,-44832341000.0,54440955000.0,0.0,65575045000.0,291239000.0,72454479000.0,180543483000.0,318864246000.0,147299337,71859127,48.78,147299337,48.78,5304,233018,2.28
124,2013-10-01,27600,27660,27200,27640,195463,269510191000,1.1,688251,8.97,2.01,154020,0.58,8000,-17923605000.0,802434000.0,-79786170000.0,96907341000.0,0.0,74993026000.0,2244799000.0,104202933000.0,88069433000.0,269510191000.0,147299337,71917987,48.8,147299337,48.8,56,195463,0.03
125,2013-10-02,27960,28500,27800,28360,351727,497156098360,2.6,688251,9.21,2.06,154020,0.56,8000,67677960000.0,-1110123000.0,-200912820000.0,134344983000.0,0.0,87256559000.0,9628035000.0,265570744000.0,134700760360.0,497156098360.0,147299337,71988851,48.88,147299337,48.88,2572,351727,0.73
126,2013-10-04,28760,28840,28280,28360,315074,449524972240,0.0,688251,9.21,2.06,154020,0.56,8000,2318605000.0,-3812750000.0,-63335984000.0,64830129000.0,0.0,93048945000.0,7961587000.0,133313132000.0,215201308240.0,449524972240.0,147299337,72085643,48.94,147299337,48.94,3482,315074,1.11
127,2013-10-07,28740,28740,28500,28720,204565,293046091000,1.27,688251,9.32,2.09,154020,0.56,8000,-10091624000.0,-7298374000.0,-31564166000.0,48954164000.0,0.0,66005065000.0,13553716000.0,104868319000.0,108618991000.0,293046091000.0,147299337,72131648,48.97,147299337,48.97,3585,204565,1.75
128,2013-10-08,28340,28660,28340,28600,210920,300990177000,-0.42,688251,9.28,2.08,154020,0.56,8000,-25517156000.0,5757046000.0,-24120462000.0,43880572000.0,0.0,51071934000.0,1081923000.0,69036501000.0,179799819000.0,300990177000.0,147299337,72166020,49.0,147299337,49.0,1934,210920,0.92
129,2013-10-10,28420,28640,28420,28600,276380,394875265032,0.0,688251,9.28,2.08,154020,0.56,8000,-55299704000.0,7403545000.0,681059000.0,47215100000.0,0.0,80459708000.0,1412182000.0,38014373000.0,274989002032.0,394875265032.0,147299337,72137412,48.97,147299337,48.97,5688,276380,2.06
130,2013-10-11,28800,28940,28720,28860,225083,324418352302,0.91,688251,9.37,2.1,154020,0.55,8000,-5504147992.0,-2818353000.0,-27631187000.0,35953687992.0,0.0,81684293992.0,10716343000.0,91368691000.0,140649024310.0,324418352302.0,147299337,72191705,49.0,147299337,49.0,11176,225083,4.97
131,2013-10-14,28960,28980,28760,28760,147474,212990236000,-0.35,688251,9.34,2.09,154020,0.56,8000,-69509125000.0,-930776000.0,-12099203000.0,82539104000.0,0.0,101512385000.0,1895514000.0,41107951000.0,68474386000.0,212990236000.0,147299337,72241093,49.03,147299337,49.03,683,147474,0.46
132,2013-10-15,29000,29140,28900,29140,200473,290659165384,1.32,688251,9.46,2.12,154020,0.55,8000,-31778807000.0,-7508324000.0,-90851137000.0,130138268000.0,0.0,104564370000.0,8244063000.0,107175987000.0,70674745384.0,290659165384.0,147299337,72304620,49.1,147299337,49.1,2649,200473,1.32
133,2013-10-16,29380,29380,28900,29000,160212,232744574000,-0.48,688251,9.41,2.11,154020,0.55,8000,-44079228000.0,-6004486000.0,-26024181000.0,76107895000.0,0.0,95358383000.0,7377472000.0,54084371000.0,75924348000.0,232744574000.0,147299337,72399503,49.16,147299337,49.16,2714,160212,1.69
134,2013-10-17,29200,29360,29080,29260,181987,266349565305,0.9,688251,9.5,2.13,154020,0.55,8000,-56066903000.0,-1211497000.0,-50280900000.0,107559300000.0,0.0,123552955000.0,4598608000.0,86170105000.0,52027897305.0,266349565305.0,147299337,72451909,49.2,147299337,49.2,1640,181987,0.9
135,2013-10-18,29440,29500,29260,29440,157043,230975220451,0.62,688251,9.56,2.14,154020,0.54,8000,-27524217000.0,2685583000.0,-48287646000.0,73126280000.0,0.0,80812503000.0,533686000.0,71412245000.0,78216786451.0,230975220451.0,147299337,72525741,49.25,147299337,49.25,2822,157043,1.8
136,2013-10-21,29500,29780,29080,29280,142521,209076681000,-0.54,688251,9.51,2.13,154020,0.55,8000,-32753438000.0,520058000.0,-4315376000.0,36548756000.0,0.0,69251661000.0,2067149000.0,48634418000.0,89123453000.0,209076681000.0,147299337,72579097,49.28,147299337,49.28,3043,142521,2.14
137,2013-10-22,29200,29200,28680,29100,247065,357153223476,-0.61,688251,9.45,2.11,154020,0.55,8000,-10736723000.0,335487000.0,-8464866000.0,18866102000.0,0.0,109293662000.0,2155887000.0,62120966000.0,183582708476.0,357153223476.0,147299337,72612875,49.3,147299337,49.3,13163,247065,5.33
138,2013-10-23,29280,29280,28720,28840,171969,249200124000,-0.89,688251,9.36,2.1,154020,0.55,8000,-72733514000.0,-827379000.0,-5461994000.0,79022887000.0,0.0,120755906000.0,2106103000.0,36192831000.0,90145284000.0,249200124000.0,147299337,72627405,49.3,147299337,49.3,752,171969,0.44
139,2013-10-24,28620,28980,28580,28980,178313,256126329000,0.49,688251,9.41,2.11,154020,0.55,8000,-56902503000.0,336770000.0,7457022000.0,49108711000.0,0.0,109911408000.0,671337000.0,34491977000.0,111051607000.0,256126329000.0,147299337,72696585,49.34,147299337,49.34,2757,178313,1.55
140,2013-10-25,29000,29040,28660,28980,134706,194226619000,0.0,688251,9.41,2.11,154020,0.55,8000,-38251736000.0,-2296667000.0,-5918028000.0,46466431000.0,0.0,67554760000.0,2565902000.0,36162867000.0,87943090000.0,194226619000.0,147299337,72730468,49.38,147299337,49.38,6767,134706,5.02
141,2013-10-28,29300,29700,29160,29640,226154,334155984000,2.28,688251,9.62,2.15,154020,0.54,8000,-2214680000.0,3382302000.0,-94947583000.0,93779961000.0,0.0,103473339000.0,2860049000.0,153779316000.0,74043280000.0,334155984000.0,147299337,72780942,49.4,147299337,49.4,2293,226154,1.01
142,2013-10-29,29800,29800,29560,29800,206698,306896825130,0.54,688251,9.67,2.16,154020,0.54,8000,-19348331000.0,-1526937000.0,-63594972000.0,84470240000.0,0.0,89600251000.0,2655854000.0,96590102000.0,118050618130.0,306896825130.0,147299337,72887926,49.47,147299337,49.47,3429,206698,1.66
143,2013-10-30,29700,30000,29680,30000,211768,316720959800,0.67,688251,9.74,2.18,154020,0.53,8000,-28778490000.0,-2934963000.0,-115798767000.0,147512220000.0,0.0,99321583000.0,5796419000.0,138701983000.0,72900974800.0,316720959800.0,147299337,72945033,49.53,147299337,49.53,7690,211768,3.63
144,2013-10-31,29960,30040,29300,29300,252941,375030165530,-2.33,688251,9.51,2.13,154020,0.55,8000,-29880196000.0,-2962665000.0,-8895826000.0,41738687000.0,0.0,102758516000.0,8605342000.0,59790066000.0,203876241530.0,375030165530.0,147299337,73053784,49.6,147299337,49.6,360,252941,0.14
145,2013-11-01,29800,30000,29360,30000,227154,339403475000,2.39,688251,9.74,2.18,154020,0.53,8000,-49506634000.0,195991000.0,-113683676000.0,162994319000.0,0.0,114967308000.0,1961049000.0,149643778000.0,72831340000.0,339403475000.0,147299337,73029113,49.6,147299337,49.6,2325,227154,1.02
146,2013-11-04,29840,30040,29780,29980,217756,326201092000,-0.07,688251,9.73,2.18,154020,0.53,8000,-20095573000.0,-13768193000.0,-28311393000.0,62175159000.0,0.0,70451288000.0,14926743000.0,67726084000.0,173096977000.0,326201092000.0,147299337,73141194,49.66,147299337,49.66,2045,217756,0.94
147,2013-11-05,30040,30040,29440,29700,160186,237621802000,-0.93,688251,9.64,2.16,154020,0.54,8000,-39081201000.0,-1049795000.0,26056841000.0,14074155000.0,0.0,85144895000.0,2714072000.0,31077288000.0,118685547000.0,237621802000.0,147299337,73182788,49.7,147299337,49.7,1436,160186,0.9
148,2013-11-06,29960,29960,28980,29020,244368,358128689300,-2.29,688251,9.42,2.11,154020,0.55,8000,-127301937300.0,390788000.0,110957562000.0,15953587300.0,0.0,167152425300.0,2464075000.0,34240659000.0,154271530000.0,358128689300.0,147299337,73215465,49.72,147299337,49.72,3215,244368,1.32
149,2013-11-07,29020,29080,28500,28740,260136,373519475000,-0.96,688251,9.33,2.09,154020,0.56,8000,-64335845000.0,-2435580000.0,69431428000.0,-2660003000.0,0.0,119396393000.0,4241762000.0,45006611000.0,204874709000.0,373519475000.0,147299337,73227732,49.72,147299337,49.72,9027,260136,3.47
150,2013-11-08,28220,28560,28140,28200,273627,387499786000,-1.88,688251,9.15,2.05,154020,0.57,8000,-57937416000.0,2542087000.0,76484163000.0,-21088834000.0,0.0,131937924000.0,2052028000.0,54704385000.0,198805449000.0,387499786000.0,147299337,73229972,49.72,147299337,49.72,1065,273627,0.39
151,2013-11-11,28500,28680,28180,28560,171277,243723855000,1.28,688251,9.27,2.07,154020,0.56,8000,-7887783000.0,-249976000.0,-15428328000.0,23566087000.0,0.0,57419344000.0,311076000.0,50839662000.0,135153773000.0,243723855000.0,147299337,73214319,49.7,147299337,49.7,5207,171277,3.04
152,2013-11-12,28800,29320,28720,29120,195698,284775584772,1.96,688251,9.45,2.12,154020,0.55,8000,-15872677000.0,-1009269000.0,-65042160000.0,81924106000.0,0.0,65694005000.0,1553449000.0,92224017000.0,125304113772.0,284775584772.0,147299337,73230832,49.72,147299337,49.72,2842,195698,1.45
153,2013-11-13,28900,28980,28380,28380,199904,284317405000,-2.54,688251,9.21,2.06,154020,0.56,8000,-23067492000.0,2395076000.0,47912865000.0,-27240449000.0,0.0,67652981000.0,379651000.0,21694767000.0,194590006000.0,284317405000.0,147299337,73285255,49.75,147299337,49.75,2326,199904,1.16
154,2013-11-14,29100,29100,28480,28480,202643,290704186000,0.35,688251,9.25,2.07,154020,0.56,8000,-27784860000.0,-609532000.0,25701871000.0,2692521000.0,0.0,109952340000.0,2361239000.0,34122087000.0,144268520000.0,290704186000.0,147299337,73266047,49.75,147299337,49.75,5483,202643,2.71
155,2013-11-15,28680,29240,28640,29240,166785,242182501000,2.67,688251,9.49,2.12,154020,0.55,8000,49881966000.0,2326900000.0,-67915483000.0,15706617000.0,0.0,34505111000.0,868321000.0,95241647000.0,111567422000.0,242182501000.0,147299337,73271968,49.75,147299337,49.75,139,166785,0.08
