³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,buy_ÀüÃ¼,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ
2022-08-31,58200,59900,58200,59700,14203512,841319635900,1.53,43611,10.33,1.37,5777,2.42,1444,-127930310600.0,-822763100.0,-53394264500.0,182147338200.0,0.0,398797593700.0,2129091900.0,157833357000.0,282559593300.0,841319635900.0,5969782550,2971425254,49.78,5969782550,49.78,706488,14203512,4.97,IT,»ï¼ºÀüÀÚ
2022-09-01,58700,58900,58300,58400,14905777,872374620601,-2.18,43611,10.11,1.34,5777,2.47,1444,-226596573400.0,2495845000.0,256554961800.0,-32454233400.0,0.0,428920236100.0,626813600.0,76279798500.0,366547772401.0,872374620601.0,5969782550,2974643754,49.84,5969782550,49.84,2002373,14905777,13.43,IT,»ï¼ºÀüÀÚ
2022-09-02,58300,58600,57500,57500,15040310,872040367551,-1.54,43611,9.95,1.32,5777,2.51,1444,-94476978800.0,6925828500.0,312772728000.0,-225221577700.0,0.0,388767032600.0,1716927400.0,103125621100.0,378430786451.0,872040367551.0,5969782550,2974218467,49.8,5969782550,49.8,787147,15040310,5.23,IT,»ï¼ºÀüÀÚ
2022-09-05,57400,57800,56800,57100,11425977,653884056584,-0.7,43611,9.88,1.31,5777,2.53,1444,40277658000.0,4651517800.0,97682146400.0,-142611322200.0,0.0,245401526200.0,928978800.0,149537771800.0,258015779784.0,653884056584.0,5969782550,2970775551,49.75,5969782550,49.75,352716,11425977,3.09,IT,»ï¼ºÀüÀÚ
2022-09-06,57200,57600,56900,57100,7503086,429152038700,0.0,43611,9.88,1.31,5777,2.53,1444,-26647052400.0,1226989300.0,67012847500.0,-41592784400.0,0.0,228072503300.0,1442022000.0,89804000500.0,109833512900.0,429152038700.0,5969782550,2968024377,49.72,5969782550,49.72,25143,7503086,0.34,IT,»ï¼ºÀüÀÚ
2022-09-07,56700,56700,55900,56000,17384854,975695179700,-1.93,43611,9.69,1.28,5777,2.58,1444,-65302192500.0,4215659600.0,318610155800.0,-257523622900.0,0.0,340932396900.0,2591048700.0,126621213900.0,505550520200.0,975695179700.0,5969782550,2967411152,49.72,5969782550,49.72,448055,17384854,2.58,IT,»ï¼ºÀüÀÚ
2022-09-08,56200,56400,55600,55600,18000016,1006366398000,-0.71,43611,9.62,1.27,5777,2.6,1444,118790077300.0,-7462302500.0,221014783100.0,-332342557900.0,0.0,416741843700.0,12721205300.0,111758006400.0,465145342600.0,1006366398000.0,5969782550,2962475920,49.62,5969782550,49.62,466539,18000016,2.59,IT,»ï¼ºÀüÀÚ
2022-09-13,57000,58500,56800,58100,17166581,991015891355,4.5,43611,10.06,1.33,5777,2.49,1444,184365967300.0,-26979200.0,-259621758800.0,75282770700.0,0.0,277878581700.0,4108212700.0,413447367400.0,295581729555.0,991015891355.0,5969782550,2956552587,49.53,5969782550,49.53,103558,17166581,0.6,IT,»ï¼ºÀüÀÚ
2022-09-14,56200,57200,56100,56800,12524961,709906007000,-2.24,43611,9.83,1.3,5777,2.54,1444,-76254489600.0,4432500.0,81287372100.0,-5037315000.0,0.0,357734704900.0,2316115800.0,151181153900.0,198674032400.0,709906007000.0,5969782550,2957674824,49.53,5969782550,49.53,220553,12524961,1.76,IT,»ï¼ºÀüÀÚ
2022-09-15,57000,57100,56000,56000,11664819,657641711500,-1.41,43611,9.69,1.28,5777,2.58,1444,-59963414900.0,6506333600.0,211953073100.0,-158495991800.0,0.0,307663475200.0,991221300.0,69295356300.0,279691658700.0,657641711500.0,5969782550,2957697174,49.53,5969782550,49.53,915570,11664819,7.85,IT,»ï¼ºÀüÀÚ
2022-09-16,55600,56400,55500,56200,13456503,752455682838,0.36,43611,9.73,1.29,5777,2.57,1444,-93737231400.0,1146411400.0,106778427200.0,-14187607200.0,0.0,331315293900.0,1304743500.0,99521857800.0,320313787638.0,752455682838.0,5969782550,2955038684,49.5,5969782550,49.5,385862,13456503,2.87,IT,»ï¼ºÀüÀÚ
2022-09-19,56300,57000,56000,56400,12278653,693636680000,0.36,43611,9.76,1.29,5777,2.56,1444,42100551500.0,2788299700.0,-4727112100.0,-40161739100.0,0.0,233101062100.0,1208029900.0,157857513300.0,301470074700.0,693636680000.0,5969782550,2954444957,49.5,5969782550,49.5,215117,12278653,1.75,IT,»ï¼ºÀüÀÚ
2022-09-20,56400,57000,55800,55800,14041465,788331519815,-1.06,43611,9.66,1.28,5777,2.59,1444,53176010400.0,3625758600.0,132863566800.0,-189665335800.0,0.0,314099978300.0,533120100.0,90385139200.0,383313282215.0,788331519815.0,5969782550,2954064340,49.47,5969782550,49.47,87434,14041465,0.62,IT,»ï¼ºÀüÀÚ
2022-09-21,55400,55500,55000,55300,11863700,655017421100,-0.9,43611,9.57,1.27,5777,2.61,1444,-13487204500.0,2270122200.0,177894692100.0,-166677609800.0,0.0,249563510400.0,1737873000.0,112841247800.0,290874789900.0,655017421100.0,5969782550,2950760762,49.44,5969782550,49.44,240702,11863700,2.03,IT,»ï¼ºÀüÀÚ
2022-09-22,54600,54700,54300,54400,12786510,696058101600,-1.63,43611,9.42,1.25,5777,2.65,1444,-99647569500.0,7140305200.0,201861234400.0,-109353970100.0,0.0,312899962000.0,2111766600.0,148928574600.0,232117798400.0,696058101600.0,5969782550,2946955333,49.38,5969782550,49.38,228357,12786510,1.79,IT,»ï¼ºÀüÀÚ
2022-09-23,54400,54900,54200,54500,10555964,575503622100,0.18,43611,9.43,1.25,5777,2.65,1444,-55928064200.0,1510825900.0,2314564700.0,52102673600.0,0.0,261735758400.0,2061871200.0,177263716600.0,134442275900.0,575503622100.0,5969782550,2944596606,49.34,5969782550,49.34,294327,10555964,2.79,IT,»ï¼ºÀüÀÚ
2022-09-26,53700,54200,53600,53900,15008449,807353273300,-1.1,43611,9.33,1.24,5777,2.68,1444,147102910800.0,-970860200.0,-28376268000.0,-117755782600.0,0.0,263355515500.0,4781461200.0,216887275000.0,322329021600.0,807353273300.0,5969782550,2945888782,49.34,5969782550,49.34,505021,15008449,3.36,IT,»ï¼ºÀüÀÚ
2022-09-27,53800,54200,53500,54200,16631289,897144417709,0.56,43611,9.38,1.24,5777,2.66,1444,94215039200.0,-1948938200.0,-18624096200.0,-73642004800.0,0.0,421825397300.0,3536455200.0,163283045300.0,308499519909.0,897144417709.0,5969782550,2943617219,49.3,5969782550,49.3,336873,16631289,2.03,IT,»ï¼ºÀüÀÚ
2022-09-28,53900,54400,52500,52900,19991129,1064665579214,-2.4,43611,9.16,1.21,5777,2.73,1444,-17010806600.0,1795952100.0,143175576200.0,-127960721700.0,0.0,503340821100.0,4191993000.0,200017060500.0,357115704614.0,1064665579214.0,5969782550,2943593254,49.3,5969782550,49.3,1018436,19991129,5.09,IT,»ï¼ºÀüÀÚ
2022-09-29,53300,53700,52600,52600,13882080,737730681500,-0.57,43611,9.11,1.21,5777,2.75,1444,-9381195400.0,594802300.0,19375962500.0,-10589569400.0,0.0,326649074500.0,1915834900.0,169339883100.0,239825889000.0,737730681500.0,5969782550,2940713860,49.25,5969782550,49.25,314341,13882080,2.26,IT,»ï¼ºÀüÀÚ
2022-09-30,52300,53600,51800,53100,22503249,1187343660500,0.95,43611,9.19,1.22,5777,2.72,1444,30019638600.0,188868200.0,-98783682400.0,68575175600.0,0.0,497369093900.0,1460650200.0,265029093100.0,423484823300.0,1187343660500.0,5969782550,2939724022,49.25,5969782550,49.25,465803,22503249,2.07,IT,»ï¼ºÀüÀÚ
2022-10-04,55300,55400,54500,55200,19148435,1056852669700,3.95,43611,9.56,1.27,5777,2.62,1444,-15727255300.0,-2276294900.0,-224445950000.0,242449500200.0,0.0,409875078500.0,3517221200.0,342084947800.0,301375422200.0,1056852669700.0,5969782550,2941181170,49.28,5969782550,49.28,614548,19148435,3.21,IT,»ï¼ºÀüÀÚ
2022-10-05,56900,57200,55400,56000,22458970,1261934048318,1.45,43611,9.69,1.28,5777,2.58,1444,-138026221300.0,1842545200.0,-87065570500.0,223249246600.0,0.0,654440972300.0,1609021900.0,289147246200.0,316736807918.0,1261934048318.0,5969782550,2945767622,49.34,5969782550,49.34,930569,22458970,4.14,IT,»ï¼ºÀüÀÚ
2022-10-06,56700,57300,56300,56300,14944446,848081763100,0.54,43611,9.75,1.29,5777,2.56,1444,-27214401900.0,-4363191600.0,-75461378700.0,107038972200.0,0.0,433452591600.0,6058403200.0,224773812400.0,183796955900.0,848081763100.0,5969782550,2949979581,49.4,5969782550,49.4,623950,14944446,4.18,IT,»ï¼ºÀüÀÚ
2022-10-07,55900,56900,55200,56200,16886813,949027146468,-0.18,43611,9.73,1.29,5777,2.57,1444,-20405586100.0,-2934252800.0,-59535249600.0,82875088500.0,0.0,512460831600.0,6621898100.0,172451225900.0,257493190868.0,949027146468.0,5969782550,2951334517,49.44,5969782550,49.44,1041378,16886813,6.17,IT,»ï¼ºÀüÀÚ
2022-10-11,54400,55700,54000,55400,21437877,1172168853325,-1.42,43611,9.59,1.27,5777,2.61,1444,-41635409000.0,-1457873900.0,27467493500.0,15625789400.0,0.0,625645034500.0,3680478600.0,162474781100.0,380368559125.0,1172168853325.0,5969782550,2952555506,49.47,5969782550,49.47,852666,21437877,3.98,IT,»ï¼ºÀüÀÚ
2022-10-12,55700,57000,55200,55800,18408910,1032656163200,0.72,43611,9.66,1.28,5777,2.59,1444,-7164407800.0,933126400.0,-37529315000.0,43760596400.0,0.0,526373764300.0,2057178900.0,179087517700.0,325137702300.0,1032656163200.0,5969782550,2952967944,49.47,5969782550,49.47,1146253,18408910,6.23,IT,»ï¼ºÀüÀÚ
2022-10-13,55400,56100,55200,55200,13784602,765435187900,-1.08,43611,9.56,1.27,5777,2.62,1444,-52531446400.0,764265800.0,14993030100.0,36774150500.0,0.0,425177137900.0,385985600.0,88092250300.0,251779814100.0,765435187900.0,5969782550,2955388868,49.5,5969782550,49.5,698656,13784602,5.07,IT,»ï¼ºÀüÀÚ
2022-10-14,56200,56500,55800,56300,12924326,726962989400,1.99,43611,9.75,1.29,5777,2.56,1444,66543327100.0,-627633300.0,-77118750700.0,11203056900.0,0.0,269466644200.0,2760508700.0,184695870300.0,270039966200.0,726962989400.0,5969782550,2955641762,49.5,5969782550,49.5,937472,12924326,7.25,IT,»ï¼ºÀüÀÚ
2022-10-17,55800,57000,55700,56600,13641878,769638197200,0.53,43611,9.8,1.3,5777,2.55,1444,-70511513400.0,-445635700.0,-72081496100.0,143038645200.0,0.0,433275466400.0,1176513500.0,158006671300.0,177179546000.0,769638197200.0,5969782550,2955958687,49.53,5969782550,49.53,663682,13641878,4.87,IT,»ï¼ºÀüÀÚ
2022-10-18,56700,57100,55800,56500,14820702,835744764000,-0.18,43611,9.78,1.3,5777,2.56,1444,-21724284400.0,877966800.0,90893963400.0,-70047645800.0,0.0,457543062000.0,938301800.0,105258630400.0,272004769800.0,835744764000.0,5969782550,2957233283,49.53,5969782550,49.53,765179,14820702,5.16,IT,»ï¼ºÀüÀÚ
2022-10-19,56700,56900,55700,55800,12660652,710947532900,-1.24,43611,9.66,1.28,5777,2.59,1444,-8516477100.0,-215602200.0,61109027600.0,-52376948300.0,0.0,420232625300.0,1710485800.0,93327442800.0,195676979000.0,710947532900.0,5969782550,2959880718,49.6,5969782550,49.6,570492,12660652,4.51,IT,»ï¼ºÀüÀÚ
2022-10-20,55200,56000,55100,55500,17107653,949265250905,-0.54,43611,9.61,1.27,5777,2.6,1444,-82178546300.0,-677157300.0,18563962100.0,64291741500.0,0.0,497456493200.0,1410204700.0,84259663200.0,366138889805.0,949265250905.0,5969782550,2958575087,49.56,5969782550,49.56,921892,17107653,5.39,IT,»ï¼ºÀüÀÚ
2022-10-21,55100,56300,55100,55900,11456060,640343092816,0.72,43611,9.68,1.28,5777,2.58,1444,69689950000.0,-178245400.0,-81393288000.0,11881583400.0,0.0,283635945900.0,941332900.0,130165453800.0,225600360216.0,640343092816.0,5969782550,2960179870,49.6,5969782550,49.6,556678,11456060,4.86,IT,»ï¼ºÀüÀÚ
2022-10-24,57000,57500,56700,57500,16944503,968892104300,2.86,43611,9.95,1.32,5777,2.51,1444,90191607000.0,-107360000.0,-295569845600.0,205485598600.0,0.0,382830152700.0,5445491900.0,379546785000.0,201069674700.0,968892104300.0,5969782550,2959527410,49.6,5969782550,49.6,721303,16944503,4.26,IT,»ï¼ºÀüÀÚ
2022-10-25,57000,58600,57000,57700,17405678,1009512119302,0.35,43611,9.99,1.32,5777,2.5,1444,76566196300.0,248612800.0,-123288955900.0,46474146800.0,0.0,440169299300.0,2964431000.0,258594149800.0,307784239202.0,1009512119302.0,5969782550,2963580143,49.62,5969782550,49.62,931632,17405678,5.35,IT,»ï¼ºÀüÀÚ
2022-10-26,58000,59600,57700,59400,20824967,1227076491560,2.95,43611,10.28,1.36,5777,2.43,1444,48386676700.0,-597711900.0,-358277727600.0,310488762800.0,0.0,353934017800.0,5905695600.0,545358443900.0,321878334260.0,1227076491560.0,5969782550,2964563086,49.66,5969782550,49.66,799516,20824967,3.84,IT,»ï¼ºÀüÀÚ
2022-10-27,59700,60100,58900,59500,21756712,1296030977930,0.17,43611,10.3,1.36,5777,2.43,1444,114493518600.0,6238994700.0,-99933513900.0,-20798999400.0,0.0,514978335100.0,3019534900.0,315164736700.0,462868371230.0,1296030977930.0,5969782550,2970280340,49.75,5969782550,49.75,1421456,21756712,6.53,IT,»ï¼ºÀüÀÚ
2022-10-28,58900,59200,57200,57300,20924937,1213293156195,-3.7,43611,9.92,1.31,5777,2.52,1444,49391282700.0,-1744539000.0,98850036700.0,-146496780400.0,0.0,575366128500.0,7136794900.0,204073155600.0,426717077195.0,1213293156195.0,5969782550,2970251911,49.75,5969782550,49.75,583087,20924937,2.79,IT,»ï¼ºÀüÀÚ
2022-10-31,58100,59900,58000,59400,18999514,1126467842000,3.66,43611,10.28,1.36,5777,2.43,1444,15310560400.0,-4962589300.0,-256500477200.0,246152506100.0,0.0,550615662700.0,10531460700.0,378804286800.0,186516431800.0,1126467842000.0,5969782550,2969111795,49.75,5969782550,49.75,319992,18999514,1.68,IT,»ï¼ºÀüÀÚ
2022-11-01,59900,60300,59500,60000,17201647,1030380927406,1.01,43611,10.39,1.38,5777,2.41,1444,58345889100.0,6615998900.0,-106230015200.0,41268127200.0,0.0,500639826100.0,9833002200.0,236599443900.0,283308655206.0,1030380927406.0,5969782550,2973205848,49.8,5969782550,49.8,952040,17201647,5.53,IT,»ï¼ºÀüÀÚ
2022-11-02,59700,60000,59300,59600,13202919,787057605000,-0.67,43611,10.32,1.37,5777,2.42,1444,-102470416500.0,15979777900.0,-2061304200.0,88551942800.0,0.0,483529358700.0,893865900.0,117434844400.0,185199536000.0,787057605000.0,5969782550,2973988488,49.8,5969782550,49.8,413966,13202919,3.14,IT,»ï¼ºÀüÀÚ
2022-11-03,58600,59800,58100,59200,17492162,1029199659366,-0.67,43611,10.25,1.36,5777,2.44,1444,-142807704200.0,842668900.0,57092883300.0,84872152000.0,0.0,650185941800.0,1356362000.0,147715932400.0,229941423166.0,1029199659366.0,5969782550,2975526943,49.84,5969782550,49.84,610546,17492162,3.49,IT,»ï¼ºÀüÀÚ
2022-11-04,59100,59500,58400,59400,12445841,734525784600,0.34,43611,10.28,1.36,5777,2.43,1444,13231415800.0,1103443500.0,-1359665900.0,-12975193400.0,0.0,426566212600.0,1451720700.0,110692723500.0,195815127800.0,734525784600.0,5969782550,2976921806,49.88,5969782550,49.88,523509,12445841,4.21,IT,»ï¼ºÀüÀÚ
2022-11-07,59700,60300,59400,60200,12437246,747350127100,1.35,43611,10.42,1.38,5777,2.4,1444,73669813600.0,4506126400.0,-134328769700.0,56152829700.0,0.0,357178866900.0,9810708100.0,224060338600.0,156300213500.0,747350127100.0,5969782550,2975313782,49.84,5969782550,49.84,362416,12437246,2.91,IT,»ï¼ºÀüÀÚ
2022-11-08,60500,61900,60500,61800,18273898,1123976801804,2.66,43611,10.7,1.42,5777,2.34,1444,144028645300.0,-10348536800.0,-310379893700.0,176699785200.0,0.0,465878794800.0,16094952400.0,456018767900.0,185984286704.0,1123976801804.0,5969782550,2976678983,49.88,5969782550,49.88,419971,18273898,2.3,IT,»ï¼ºÀüÀÚ
2022-11-09,62000,62200,61300,62000,14045592,869644724000,0.32,43611,10.73,1.42,5777,2.33,1444,110819254300.0,3314530100.0,-129749000000.0,15615215600.0,0.0,409906511700.0,6392054500.0,264579906300.0,188766251500.0,869644724000.0,5969782550,2979876917,49.9,5969782550,49.9,533136,14045592,3.8,IT,»ï¼ºÀüÀÚ
2022-11-10,61400,61500,60400,60400,21087633,1283005045328,-2.58,43611,10.46,1.38,5777,2.39,1444,55076503600.0,3692970500.0,183153115100.0,-241922589200.0,0.0,692767577400.0,2876173300.0,123083470700.0,464277823928.0,1283005045328.0,5969782550,2980976424,49.94,5969782550,49.94,559367,21087633,2.65,IT,»ï¼ºÀüÀÚ
2022-11-11,63100,63200,62300,62900,20037163,1257129641861,4.14,43611,10.89,1.44,5777,2.3,1444,207573177300.0,-6641008000.0,-385056538000.0,184124368700.0,0.0,384617115000.0,11827739300.0,604632700300.0,256052087261.0,1257129641861.0,5969782550,2977418352,49.88,5969782550,49.88,1119176,20037163,5.59,IT,»ï¼ºÀüÀÚ
2022-11-14,62900,62900,61700,61900,15973416,993352234080,-1.59,43611,10.71,1.42,5777,2.33,1444,-50244038600.0,-949467800.0,63508591500.0,-12315085100.0,0.0,538843973000.0,4432609800.0,167257587200.0,282818064080.0,993352234080.0,5969782550,2980121987,49.9,5969782550,49.9,583419,15973416,3.65,IT,»ï¼ºÀüÀÚ
2022-11-15,62200,62500,61600,62400,12310986,764117239743,0.81,43611,10.8,1.43,5777,2.31,1444,10843605000.0,-1209361700.0,-49461815000.0,39827571700.0,0.0,493921665800.0,4379631000.0,147424267100.0,118391675843.0,764117239743.0,5969782550,2980267822,49.9,5969782550,49.9,177113,12310986,1.44,IT,»ï¼ºÀüÀÚ
2022-11-16,62400,62700,61700,62700,12909260,804219667250,0.48,43611,10.85,1.44,5777,2.3,1444,-5150456100.0,-2302677500.0,-57852072800.0,65305206400.0,0.0,487281074900.0,3896256100.0,165969797400.0,147072538850.0,804219667250.0,5969782550,2980905373,49.94,5969782550,49.94,214635,12909260,1.66,IT,»ï¼ºÀüÀÚ
2022-11-17,62000,62000,61300,61400,13298296,819118806800,-2.07,43611,10.63,1.41,5777,2.35,1444,6377063300.0,518412300.0,106811223900.0,-113706699500.0,0.0,435592896800.0,2218422900.0,92273244000.0,289034243100.0,819118806800.0,5969782550,2981387139,49.94,5969782550,49.94,367063,13298296,2.76,IT,»ï¼ºÀüÀÚ
2022-11-18,61800,62400,61400,61800,12236503,757454905470,0.65,43611,10.7,1.42,5777,2.34,1444,4779552600.0,200164600.0,-48639044100.0,43659326900.0,0.0,443983871400.0,1871932800.0,135691821000.0,175907280270.0,757454905470.0,5969782550,2978984149,49.9,5969782550,49.9,327776,12236503,2.68,IT,»ï¼ºÀüÀÚ
2022-11-21,61400,61800,60800,61400,9378097,573783339409,-0.65,43611,10.63,1.41,5777,2.35,1444,45314833600.0,438949900.0,16614426100.0,-62368209600.0,0.0,309365143700.0,829263500.0,93463477200.0,170125455009.0,573783339409.0,5969782550,2979858052,49.9,5969782550,49.9,372718,9378097,3.97,IT,»ï¼ºÀüÀÚ
2022-11-22,60900,61200,60300,60600,9411289,571460562800,-1.3,43611,10.49,1.39,5777,2.38,1444,8607754000.0,-189534100.0,17084319000.0,-25502538900.0,0.0,327826795300.0,1410817100.0,84483069400.0,157739881000.0,571460562800.0,5969782550,2979072715,49.9,5969782550,49.9,342240,9411289,3.64,IT,»ï¼ºÀüÀÚ
2022-11-23,61200,61300,60700,61000,8765050,534580211500,0.66,43611,10.56,1.4,5777,2.37,1444,9751904300.0,2567279100.0,-19362127100.0,7042943700.0,0.0,324739801900.0,537452400.0,76482893000.0,132820064200.0,534580211500.0,5969782550,2978807506,49.9,5969782550,49.9,242728,8765050,2.77,IT,»ï¼ºÀüÀÚ
2022-11-24,61200,61700,60900,61400,8125010,497273294550,0.66,43611,10.63,1.41,5777,2.35,1444,3273325000.0,-4115098200.0,-34249874800.0,35091648000.0,0.0,303629660800.0,6039826300.0,99839650400.0,87764157050.0,497273294550.0,5969782550,2979086900,49.9,5969782550,49.9,228258,8125010,2.81,IT,»ï¼ºÀüÀÚ
2022-11-25,61400,61700,60800,61000,6677933,407953216200,-0.65,43611,10.56,1.4,5777,2.37,1444,-23285155100.0,-1914640600.0,-1012655400.0,26212451100.0,0.0,237058918000.0,3861694500.0,59239761000.0,107792842700.0,407953216200.0,5969782550,2979300974,49.9,5969782550,49.9,231363,6677933,3.46,IT,»ï¼ºÀüÀÚ
2022-11-28,60500,60500,59800,60100,8589032,515486605100,-1.48,43611,10.4,1.38,5777,2.4,1444,-78858009100.0,4350792400.0,62080789500.0,12426427200.0,0.0,312088401700.0,12612108400.0,85214585600.0,105571509400.0,515486605100.0,5969782550,2978862408,49.9,5969782550,49.9,179828,8589032,2.09,IT,»ï¼ºÀüÀÚ
2022-11-29,59900,60600,59800,60600,7014160,422226001673,0.83,43611,10.49,1.39,5777,2.38,1444,36612433300.0,1353036200.0,-20578223400.0,-17387246100.0,0.0,179588200800.0,775042900.0,73774079900.0,168088678073.0,422226001673.0,5969782550,2980114799,49.9,5969782550,49.9,428078,7014160,6.1,IT,»ï¼ºÀüÀÚ
2022-11-30,60400,62200,60200,62200,19768903,1218354958444,2.64,43611,10.77,1.43,5777,2.32,1444,-137829987100.0,-16754987100.0,-188154704800.0,342739679000.0,0.0,409617025000.0,21007111500.0,239290292600.0,548440529344.0,1218354958444.0,5969782550,2980158310,49.9,5969782550,49.9,889298,19768903,4.5,IT,»ï¼ºÀüÀÚ
2022-12-01,63100,63200,62300,62600,16631445,1044546161950,0.64,43611,10.84,1.44,5777,2.31,1444,14450685400.0,8792404600.0,-218788763600.0,195545673600.0,0.0,424240395400.0,4063381300.0,324643058200.0,291599327050.0,1044546161950.0,5969782550,2985680848,50.0,5969782550,50.0,1246192,16631445,7.49,IT,»ï¼ºÀüÀÚ
2022-12-02,62500,62500,60400,60400,15331184,935960853120,-3.51,43611,10.46,1.38,5777,2.39,1444,-125044605000.0,3864056700.0,270959066500.0,-149778518200.0,0.0,476626096500.0,724949000.0,65446230800.0,393163576820.0,935960853120.0,5969782550,2988724193,50.06,5969782550,50.06,442359,15331184,2.89,IT,»ï¼ºÀüÀÚ
2022-12-05,60900,61100,60000,60300,13767787,832613739000,-0.17,43611,10.44,1.38,5777,2.39,1444,37962446500.0,733575700.0,67384562900.0,-106080585100.0,0.0,409357219700.0,473014300.0,94799459300.0,327984045700.0,832613739000.0,5969782550,2986880659,50.03,5969782550,50.03,430629,13767787,3.13,IT,»ï¼ºÀüÀÚ
2022-12-06,59800,60100,59200,59200,13888300,827339804388,-1.82,43611,10.25,1.36,5777,2.44,1444,-46733403900.0,-1279291100.0,163569016600.0,-115556321600.0,0.0,441658352000.0,3992856300.0,85136628900.0,296551967188.0,827339804388.0,5969782550,2984654935,50.0,5969782550,50.0,161246,13888300,1.16,IT,»ï¼ºÀüÀÚ
2022-12-07,58800,59600,58500,58900,12100662,714083283900,-0.51,43611,10.2,1.35,5777,2.45,1444,19980026900.0,-113395100.0,47315720700.0,-67182352500.0,0.0,375613667500.0,1662081400.0,108264239500.0,228543295500.0,714083283900.0,5969782550,2981696169,49.94,5969782550,49.94,340418,12100662,2.81,IT,»ï¼ºÀüÀÚ
